drummer,session,id,style,bpm,beat_type,time_signature,duration,split,midi_filename,audio_filename,kit_name,split_set
drummer1,drummer1/session2,drummer1/session2/140,afrocuban/bembe,122,fill,4-4,1.9672108843537413,train,drummer1/session2/140_afrocuban-bembe_122_fill_4-4_17.midi,drummer1/session2/140_afrocuban-bembe_122_fill_4-4_17.wav,Dark Hybrid,validation
drummer1,drummer1/session2,drummer1/session2/19,country,114,fill,4-4,2.1052607709750566,train,drummer1/session2/19_country_114_fill_4-4_32.midi,drummer1/session2/19_country_114_fill_4-4_32.wav,Live Rock,train
drummer1,drummer1/session2,drummer1/session2/107,funk/rock,92,fill,4-4,2.6087074829931973,validation,drummer1/session2/107_funk-rock_92_fill_4-4_24.midi,drummer1/session2/107_funk-rock_92_fill_4-4_24.wav,Heavy Metal,test
drummer1,drummer1/session2,drummer1/session2/55,punk,128,fill,4-4,1.7680725623582767,train,drummer1/session2/55_punk_128_fill_4-4_6.midi,drummer1/session2/55_punk_128_fill_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer1,drummer1/session1,drummer1/session1/246,funk/purdieshuffle,130,fill,4-4,3.692312925170068,train,drummer1/session1/246_funk-purdieshuffle_130_fill_4-4_6.midi,drummer1/session1/246_funk-purdieshuffle_130_fill_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer1,drummer1/session1,drummer1/session1/263,funk/purdieshuffle,130,fill,4-4,1.8461678004535147,train,drummer1/session1/263_funk-purdieshuffle_130_fill_4-4_41.midi,drummer1/session1/263_funk-purdieshuffle_130_fill_4-4_41.wav,Cassette (Lo-Fi Compress),test
drummer1,drummer1/session1,drummer1/session1/70,jazz,125,fill,4-4,1.92,train,drummer1/session1/70_jazz_125_fill_4-4_16.midi,drummer1/session1/70_jazz_125_fill_4-4_16.wav,Modern Funk,train
drummer1,drummer1/session2,drummer1/session2/57,punk,128,fill,4-4,1.8619501133786849,validation,drummer1/session2/57_punk_128_fill_4-4_58.midi,drummer1/session2/57_punk_128_fill_4-4_58.wav,Custom3,train
drummer1,drummer1/session1,drummer1/session1/8,jazz/funk,116,fill,4-4,2.068979591836735,train,drummer1/session1/8_jazz-funk_116_fill_4-4_6.midi,drummer1/session1/8_jazz-funk_116_fill_4-4_6.wav,Compact Lite (w/ Tambourine HH),test
drummer1,drummer1/session1,drummer1/session1/85,neworleans/funk,84,fill,4-4,2.857142857142857,train,drummer1/session1/85_neworleans-funk_84_fill_4-4_35.midi,drummer1/session1/85_neworleans-funk_84_fill_4-4_35.wav,Rockin Gate (80s),train
drummer1,drummer1/session2,drummer1/session2/6,rock,102,beat,3-4,192.58444444444444,train,drummer1/session2/6_rock_102_beat_3-4_22.midi,drummer1/session2/6_rock_102_beat_3-4_22.wav,Dry & Heavy (Folk Rock),train
drummer1,drummer1/session1,drummer1/session1/40,latin/samba,116,fill,4-4,2.0689569160997734,train,drummer1/session1/40_latin-samba_116_fill_4-4_28.midi,drummer1/session1/40_latin-samba_116_fill_4-4_28.wav,Super Boom (Layered),train
drummer1,drummer1/session1,drummer1/session1/77,jazz/mediumfast,180,beat,4-4,148.2965306122449,train,drummer1/session1/77_jazz-mediumfast_180_beat_4-4_53.midi,drummer1/session1/77_jazz-mediumfast_180_beat_4-4_53.wav,Unplugged,train
drummer1,drummer1/session2,drummer1/session2/58,punk,128,fill,4-4,1.8561451247165528,train,drummer1/session2/58_punk_128_fill_4-4_31.midi,drummer1/session2/58_punk_128_fill_4-4_31.wav,More Cowbell (Pop-Rock),test
drummer1,drummer1/session1,drummer1/session1/172,latin/brazilian-baiao,95,fill,4-4,2.5263038548752834,train,drummer1/session1/172_latin-brazilian-baiao_95_fill_4-4_14.midi,drummer1/session1/172_latin-brazilian-baiao_95_fill_4-4_14.wav,ClassicMetal (80s-90s),train
drummer1,drummer1/session2,drummer1/session2/162,afrocuban/rhumba,110,fill,4-4,2.0241496598639457,train,drummer1/session2/162_afrocuban-rhumba_110_fill_4-4_11.midi,drummer1/session2/162_afrocuban-rhumba_110_fill_4-4_11.wav,Studio (Live Room),train
drummer1,drummer1/session2,drummer1/session2/155,gospel,120,fill,4-4,1.89968253968254,train,drummer1/session2/155_gospel_120_fill_4-4_1.midi,drummer1/session2/155_gospel_120_fill_4-4_1.wav,Acoustic Kit,test
drummer1,drummer1/session1,drummer1/session1/239,funk/purdieshuffle,130,beat,4-4,193.8298185941043,test,drummer1/session1/239_funk-purdieshuffle_130_beat_4-4_42.midi,drummer1/session1/239_funk-purdieshuffle_130_beat_4-4_42.wav,Bigga Bop (Jazz),train
drummer1,drummer1/session1,drummer1/session1/214,rock/halftime,140,fill,4-4,1.6249886621315193,train,drummer1/session1/214_rock-halftime_140_fill_4-4_41.midi,drummer1/session1/214_rock-halftime_140_fill_4-4_41.wav,Cassette (Lo-Fi Compress),train
drummer1,drummer1/session2,drummer1/session2/18,country,114,fill,4-4,1.956281179138322,test,drummer1/session2/18_country_114_fill_4-4_35.midi,drummer1/session2/18_country_114_fill_4-4_35.wav,Rockin Gate (80s),train
drummer1,drummer1/session2,drummer1/session2/179,afrocuban/rhumba,110,fill,4-4,2.04124716553288,train,drummer1/session2/179_afrocuban-rhumba_110_fill_4-4_43.midi,drummer1/session2/179_afrocuban-rhumba_110_fill_4-4_43.wav,Funk Rock,validation
drummer1,drummer1/session2,drummer1/session2/47,punk,128,fill,4-4,1.8749886621315195,test,drummer1/session2/47_punk_128_fill_4-4_18.midi,drummer1/session2/47_punk_128_fill_4-4_18.wav,Big Room (Layered),train
drummer1,drummer1/session2,drummer1/session2/97,funk/rock,92,fill,4-4,2.608684807256236,train,drummer1/session2/97_funk-rock_92_fill_4-4_16.midi,drummer1/session2/97_funk-rock_92_fill_4-4_16.wav,Modern Funk,train
drummer1,drummer1/session2,drummer1/session2/87,punk,144,fill,4-4,1.6666666666666667,validation,drummer1/session2/87_punk_144_fill_4-4_23.midi,drummer1/session2/87_punk_144_fill_4-4_23.wav,Second Line,train
drummer1,drummer1/session1,drummer1/session1/187,reggae,78,fill,4-4,2.9647392290249432,train,drummer1/session1/187_reggae_78_fill_4-4_57.midi,drummer1/session1/187_reggae_78_fill_4-4_57.wav,Custom2,train
drummer1,drummer1/session1,drummer1/session1/58,jazz,125,fill,4-4,1.92,train,drummer1/session1/58_jazz_125_fill_4-4_43.midi,drummer1/session1/58_jazz_125_fill_4-4_43.wav,Funk Rock,train
drummer1,drummer1/session1,drummer1/session1/250,funk/purdieshuffle,130,fill,4-4,1.8461678004535147,test,drummer1/session1/250_funk-purdieshuffle_130_fill_4-4_2.midi,drummer1/session1/250_funk-purdieshuffle_130_fill_4-4_2.wav,Fat Rock (Power Toms),train
drummer1,drummer1/session1,drummer1/session1/162,latin/brazilian-baiao,95,fill,4-4,2.526326530612245,validation,drummer1/session1/162_latin-brazilian-baiao_95_fill_4-4_55.midi,drummer1/session1/162_latin-brazilian-baiao_95_fill_4-4_55.wav,Ele-Drum,train
drummer1,drummer1/session2,drummer1/session2/43,punk,128,fill,4-4,1.8749886621315195,train,drummer1/session2/43_punk_128_fill_4-4_22.midi,drummer1/session2/43_punk_128_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer1,drummer1/session2,drummer1/session2/59,punk,128,fill,4-4,1.8749886621315195,train,drummer1/session2/59_punk_128_fill_4-4_18.midi,drummer1/session2/59_punk_128_fill_4-4_18.wav,Big Room (Layered),test
drummer1,drummer1/session1,drummer1/session1/90,neworleans/funk,84,fill,4-4,2.857142857142857,train,drummer1/session1/90_neworleans-funk_84_fill_4-4_35.midi,drummer1/session1/90_neworleans-funk_84_fill_4-4_35.wav,Rockin Gate (80s),train
drummer1,drummer1/session1,drummer1/session1/99,neworleans/funk,84,fill,4-4,2.857142857142857,validation,drummer1/session1/99_neworleans-funk_84_fill_4-4_54.midi,drummer1/session1/99_neworleans-funk_84_fill_4-4_54.wav,Nu RNB,train
drummer1,drummer1/session2,drummer1/session2/22,country,114,fill,4-4,1.996780045351474,train,drummer1/session2/22_country_114_fill_4-4_31.midi,drummer1/session2/22_country_114_fill_4-4_31.wav,More Cowbell (Pop-Rock),test
drummer1,drummer1/session1,drummer1/session1/267,funk/purdieshuffle,130,fill,4-4,1.7884807256235828,train,drummer1/session1/267_funk-purdieshuffle_130_fill_4-4_25.midi,drummer1/session1/267_funk-purdieshuffle_130_fill_4-4_25.wav,Arena Stage,train
drummer1,drummer1/session2,drummer1/session2/113,afrocuban/bembe,122,fill,4-4,1.9185487528344671,train,drummer1/session2/113_afrocuban-bembe_122_fill_4-4_25.midi,drummer1/session2/113_afrocuban-bembe_122_fill_4-4_25.wav,Arena Stage,train
drummer1,drummer1/session2,drummer1/session2/9,jazz/march,120,beat,4-4,123.7492970521542,train,drummer1/session2/9_jazz-march_120_beat_4-4_58.midi,drummer1/session2/9_jazz-march_120_beat_4-4_58.wav,Custom3,validation
drummer1,drummer1/eval_session,drummer1/eval_session/7,pop/groove7,138,beat,4-4,27.78986394557824,test,drummer1/eval_session/7_pop-groove7_138_beat_4-4_58.midi,drummer1/eval_session/7_pop-groove7_138_beat_4-4_58.wav,Custom3,test
drummer1,drummer1/session2,drummer1/session2/122,afrocuban/bembe,122,fill,4-4,1.9672108843537413,train,drummer1/session2/122_afrocuban-bembe_122_fill_4-4_28.midi,drummer1/session2/122_afrocuban-bembe_122_fill_4-4_28.wav,Super Boom (Layered),test
drummer1,drummer1/session2,drummer1/session2/89,punk,144,fill,4-4,1.6015646258503402,train,drummer1/session2/89_punk_144_fill_4-4_11.midi,drummer1/session2/89_punk_144_fill_4-4_11.wav,Studio (Live Room),test
drummer1,drummer1/session1,drummer1/session1/29,latin/samba,116,fill,4-4,1.433832199546485,test,drummer1/session1/29_latin-samba_116_fill_4-4_36.midi,drummer1/session1/29_latin-samba_116_fill_4-4_36.wav,West Coast (FUNK),test
drummer1,drummer1/session1,drummer1/session1/85,neworleans/funk,84,fill,4-4,2.857142857142857,train,drummer1/session1/85_neworleans-funk_84_fill_4-4_42.midi,drummer1/session1/85_neworleans-funk_84_fill_4-4_42.wav,Bigga Bop (Jazz),validation
drummer1,drummer1/session2,drummer1/session2/187,rock,115,fill,4-4,2.060045351473923,train,drummer1/session2/187_rock_115_fill_4-4_25.midi,drummer1/session2/187_rock_115_fill_4-4_25.wav,Arena Stage,train
drummer1,drummer1/session1,drummer1/session1/52,jazz,125,beat,4-4,115.2,train,drummer1/session1/52_jazz_125_beat_4-4_37.midi,drummer1/session1/52_jazz_125_beat_4-4_37.wav,Live Fusion,train
drummer1,drummer1/session2,drummer1/session2/123,afrocuban/bembe,122,fill,4-4,1.9672108843537413,train,drummer1/session2/123_afrocuban-bembe_122_fill_4-4_3.midi,drummer1/session2/123_afrocuban-bembe_122_fill_4-4_3.wav,Jazz,test
drummer1,drummer1/session1,drummer1/session1/141,funk/fast,125,fill,4-4,1.92,test,drummer1/session1/141_funk-fast_125_fill_4-4_26.midi,drummer1/session1/141_funk-fast_125_fill_4-4_26.wav,Warmer Funk,train
drummer1,drummer1/session1,drummer1/session1/148,latin/brazilian-baiao,95,fill,4-4,2.4736961451247166,train,drummer1/session1/148_latin-brazilian-baiao_95_fill_4-4_18.midi,drummer1/session1/148_latin-brazilian-baiao_95_fill_4-4_18.wav,Big Room (Layered),test
drummer1,drummer1/session1,drummer1/session1/17,jazz/funk,116,fill,4-4,4.137936507936508,validation,drummer1/session1/17_jazz-funk_116_fill_4-4_57.midi,drummer1/session1/17_jazz-funk_116_fill_4-4_57.wav,Custom2,validation
drummer1,drummer1/session1,drummer1/session1/87,neworleans/funk,84,fill,4-4,2.857142857142857,train,drummer1/session1/87_neworleans-funk_84_fill_4-4_31.midi,drummer1/session1/87_neworleans-funk_84_fill_4-4_31.wav,More Cowbell (Pop-Rock),test
drummer1,drummer1/session1,drummer1/session1/28,latin/samba,116,beat,4-4,225.5172562358277,test,drummer1/session1/28_latin-samba_116_beat_4-4_51.midi,drummer1/session1/28_latin-samba_116_beat_4-4_51.wav,808 Simple,train
drummer1,drummer1/session2,drummer1/session2/155,gospel,120,fill,4-4,1.89968253968254,train,drummer1/session2/155_gospel_120_fill_4-4_23.midi,drummer1/session2/155_gospel_120_fill_4-4_23.wav,Second Line,train
drummer1,drummer1/session2,drummer1/session2/50,punk,128,fill,4-4,1.8749886621315195,train,drummer1/session2/50_punk_128_fill_4-4_5.midi,drummer1/session2/50_punk_128_fill_4-4_5.wav,Tight Prog,train
drummer1,drummer1/session1,drummer1/session1/23,jazz/funk,116,fill,4-4,2.068979591836735,train,drummer1/session1/23_jazz-funk_116_fill_4-4_15.midi,drummer1/session1/23_jazz-funk_116_fill_4-4_15.wav,60s Rock,train
drummer1,drummer1/session1,drummer1/session1/160,latin/brazilian-baiao,95,fill,4-4,2.5263038548752834,train,drummer1/session1/160_latin-brazilian-baiao_95_fill_4-4_18.midi,drummer1/session1/160_latin-brazilian-baiao_95_fill_4-4_18.wav,Big Room (Layered),test
drummer1,drummer1/session2,drummer1/session2/156,gospel,120,fill,4-4,1.938299319727891,train,drummer1/session2/156_gospel_120_fill_4-4_28.midi,drummer1/session2/156_gospel_120_fill_4-4_28.wav,Super Boom (Layered),train
drummer1,drummer1/session1,drummer1/session1/67,jazz,125,fill,4-4,1.92,train,drummer1/session1/67_jazz_125_fill_4-4_35.midi,drummer1/session1/67_jazz_125_fill_4-4_35.wav,Rockin Gate (80s),train
drummer1,drummer1/session1,drummer1/session1/215,rock/halftime,140,fill,4-4,1.7142857142857142,train,drummer1/session1/215_rock-halftime_140_fill_4-4_2.midi,drummer1/session1/215_rock-halftime_140_fill_4-4_2.wav,Fat Rock (Power Toms),train
drummer1,drummer1/session2,drummer1/session2/178,afrocuban/rhumba,110,fill,4-4,2.181814058956916,train,drummer1/session2/178_afrocuban-rhumba_110_fill_4-4_22.midi,drummer1/session2/178_afrocuban-rhumba_110_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer1,drummer1/session2,drummer1/session2/10,country,114,beat,4-4,155.0556009070295,train,drummer1/session2/10_country_114_beat_4-4_3.midi,drummer1/session2/10_country_114_beat_4-4_3.wav,Jazz,train
drummer1,drummer1/session2,drummer1/session2/56,punk,128,fill,4-4,1.7457369614512472,train,drummer1/session2/56_punk_128_fill_4-4_5.midi,drummer1/session2/56_punk_128_fill_4-4_5.wav,Tight Prog,train
drummer1,drummer1/session2,drummer1/session2/194,rock,115,fill,4-4,2.086938775510204,train,drummer1/session2/194_rock_115_fill_4-4_57.midi,drummer1/session2/194_rock_115_fill_4-4_57.wav,Custom2,train
drummer1,drummer1/session3,drummer1/session3/18,rock,128,beat,4-4,142.5,train,drummer1/session3/18_rock_128_beat_4-4_58.midi,drummer1/session3/18_rock_128_beat_4-4_58.wav,Custom3,train
drummer1,drummer1/session1,drummer1/session1/199,reggae,78,fill,4-4,3.076938775510204,train,drummer1/session1/199_reggae_78_fill_4-4_11.midi,drummer1/session1/199_reggae_78_fill_4-4_11.wav,Studio (Live Room),train
drummer1,drummer1/session1,drummer1/session1/152,latin/brazilian-baiao,95,fill,4-4,2.5263038548752834,train,drummer1/session1/152_latin-brazilian-baiao_95_fill_4-4_32.midi,drummer1/session1/152_latin-brazilian-baiao_95_fill_4-4_32.wav,Live Rock,train
drummer1,drummer1/session2,drummer1/session2/146,gospel,120,fill,4-4,1.90968253968254,train,drummer1/session2/146_gospel_120_fill_4-4_4.midi,drummer1/session2/146_gospel_120_fill_4-4_4.wav,Speed Metal,train
drummer1,drummer1/session1,drummer1/session1/223,rock/halftime,140,fill,4-4,1.7142857142857142,train,drummer1/session1/223_rock-halftime_140_fill_4-4_43.midi,drummer1/session1/223_rock-halftime_140_fill_4-4_43.wav,Funk Rock,train
drummer1,drummer1/session1,drummer1/session1/163,latin/brazilian-baiao,95,fill,4-4,2.526326530612245,train,drummer1/session1/163_latin-brazilian-baiao_95_fill_4-4_19.midi,drummer1/session1/163_latin-brazilian-baiao_95_fill_4-4_19.wav,Raw Dnb (Layered Hybrid),train
drummer1,drummer1/session2,drummer1/session2/101,funk/rock,92,fill,4-4,2.608684807256236,train,drummer1/session2/101_funk-rock_92_fill_4-4_6.midi,drummer1/session2/101_funk-rock_92_fill_4-4_6.wav,Compact Lite (w/ Tambourine HH),test
drummer1,drummer1/session2,drummer1/session2/24,country,114,fill,4-4,1.995034013605442,test,drummer1/session2/24_country_114_fill_4-4_31.midi,drummer1/session2/24_country_114_fill_4-4_31.wav,More Cowbell (Pop-Rock),train
drummer1,drummer1/session2,drummer1/session2/104,funk/rock,92,fill,4-4,2.6087074829931973,train,drummer1/session2/104_funk-rock_92_fill_4-4_22.midi,drummer1/session2/104_funk-rock_92_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer1,drummer1/session2,drummer1/session2/176,afrocuban/rhumba,110,fill,4-4,2.080861678004536,train,drummer1/session2/176_afrocuban-rhumba_110_fill_4-4_22.midi,drummer1/session2/176_afrocuban-rhumba_110_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer1,drummer1/session1,drummer1/session1/69,jazz,125,fill,4-4,1.92,train,drummer1/session1/69_jazz_125_fill_4-4_42.midi,drummer1/session1/69_jazz_125_fill_4-4_42.wav,Bigga Bop (Jazz),train
drummer1,drummer1/session1,drummer1/session1/142,funk/fast,125,fill,4-4,1.92,train,drummer1/session1/142_funk-fast_125_fill_4-4_1.midi,drummer1/session1/142_funk-fast_125_fill_4-4_1.wav,Acoustic Kit,train
drummer1,drummer1/session2,drummer1/session2/59,punk,128,fill,4-4,1.8749886621315195,train,drummer1/session2/59_punk_128_fill_4-4_54.midi,drummer1/session2/59_punk_128_fill_4-4_54.wav,Nu RNB,validation
drummer1,drummer1/session2,drummer1/session2/13,country,114,fill,4-4,1.969342403628118,train,drummer1/session2/13_country_114_fill_4-4_34.midi,drummer1/session2/13_country_114_fill_4-4_34.wav,Alternative (METAL),validation
drummer1,drummer1/session1,drummer1/session1/128,funk/fast,125,fill,4-4,1.92,train,drummer1/session1/128_funk-fast_125_fill_4-4_58.midi,drummer1/session1/128_funk-fast_125_fill_4-4_58.wav,Custom3,train
drummer1,drummer1/session2,drummer1/session2/169,afrocuban/rhumba,110,fill,4-4,2.1354648526077096,train,drummer1/session2/169_afrocuban-rhumba_110_fill_4-4_15.midi,drummer1/session2/169_afrocuban-rhumba_110_fill_4-4_15.wav,60s Rock,test
drummer1,drummer1/session2,drummer1/session2/167,afrocuban/rhumba,110,fill,4-4,1.8967800453514736,test,drummer1/session2/167_afrocuban-rhumba_110_fill_4-4_36.midi,drummer1/session2/167_afrocuban-rhumba_110_fill_4-4_36.wav,West Coast (FUNK),validation
drummer1,drummer1/session2,drummer1/session2/26,country,114,fill,4-4,1.718231292517007,train,drummer1/session2/26_country_114_fill_4-4_14.midi,drummer1/session2/26_country_114_fill_4-4_14.wav,ClassicMetal (80s-90s),train
drummer1,drummer1/session1,drummer1/session1/119,funk,95,fill,4-4,2.526326530612245,train,drummer1/session1/119_funk_95_fill_4-4_13.midi,drummer1/session1/119_funk_95_fill_4-4_13.wav,Jazz Funk,train
drummer1,drummer1/session1,drummer1/session1/149,latin/brazilian-baiao,95,fill,4-4,2.526326530612245,train,drummer1/session1/149_latin-brazilian-baiao_95_fill_4-4_23.midi,drummer1/session1/149_latin-brazilian-baiao_95_fill_4-4_23.wav,Second Line,train
drummer1,drummer1/session2,drummer1/session2/108,funk/rock,92,fill,4-4,2.6087074829931973,train,drummer1/session2/108_funk-rock_92_fill_4-4_26.midi,drummer1/session2/108_funk-rock_92_fill_4-4_26.wav,Warmer Funk,train
drummer1,drummer1/session2,drummer1/session2/175,afrocuban/rhumba,110,fill,4-4,2.051768707482993,train,drummer1/session2/175_afrocuban-rhumba_110_fill_4-4_8.midi,drummer1/session2/175_afrocuban-rhumba_110_fill_4-4_8.wav,Deep Daft,train
drummer1,drummer1/session1,drummer1/session1/110,funk,95,fill,4-4,5.052630385487529,train,drummer1/session1/110_funk_95_fill_4-4_18.midi,drummer1/session1/110_funk_95_fill_4-4_18.wav,Big Room (Layered),train
drummer1,drummer1/session1,drummer1/session1/67,jazz,125,fill,4-4,1.92,train,drummer1/session1/67_jazz_125_fill_4-4_15.midi,drummer1/session1/67_jazz_125_fill_4-4_15.wav,60s Rock,validation
drummer1,drummer1/session2,drummer1/session2/196,rock,115,fill,4-4,1.8974603174603173,validation,drummer1/session2/196_rock_115_fill_4-4_14.midi,drummer1/session2/196_rock_115_fill_4-4_14.wav,ClassicMetal (80s-90s),train
drummer1,drummer1/session2,drummer1/session2/31,country,114,fill,4-4,1.7843083900226755,train,drummer1/session2/31_country_114_fill_4-4_23.midi,drummer1/session2/31_country_114_fill_4-4_23.wav,Second Line,train
drummer1,drummer1/session1,drummer1/session1/81,dance/breakbeat,170,beat,4-4,56.39448979591837,train,drummer1/session1/81_dance-breakbeat_170_beat_4-4_19.midi,drummer1/session1/81_dance-breakbeat_170_beat_4-4_19.wav,Raw Dnb (Layered Hybrid),validation
